name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Kericho, Kenya",2024-09-26,31,14.3,21.2,30.3,14.3,21.2,14.7,68.9,2.5,100,29.17,rain,0,0,25.6,20.5,117.8,1016.3,43.7,18.9,268.5,23.2,9,10,2024-09-26T06:26:45,2024-09-26T18:33:30,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-27,31.1,14.1,21.8,31,14.1,21.9,14.6,66.1,2.2,100,29.17,rain,0,0,24.8,24.1,122,1015.4,68.8,18.4,258.8,22.3,10,10,2024-09-27T06:26:24,2024-09-27T18:33:10,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-28,31.1,15.5,21.5,31.9,15.5,21.7,14.9,68,4,100,25,rain,0,0,24.5,24.1,124.7,1013.2,79.4,18.7,260.6,22.7,10,10,2024-09-28T06:26:03,2024-09-28T18:32:51,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"63708099999,63709099999,remote,63710099999"
"Kericho, Kenya",2024-09-29,28.1,14.2,19.8,28.9,14.2,19.8,15.2,76.1,16.9,100,58.33,rain,0,0,33.5,18.4,78.2,1014,84.3,20,202.2,17.4,8,10,2024-09-29T06:25:42,2024-09-29T18:32:31,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-30,28,13.6,20.6,28.3,13.6,20.7,16.4,78.2,22.3,100,83.33,rain,0,0,29.2,14.8,58.2,1016.1,83.2,19.1,161.5,13.8,7,10,2024-09-30T06:25:22,2024-09-30T18:32:12,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63709099999,remote,63710099999"
"Kericho, Kenya",2024-10-01,28,12.8,20.6,28.9,12.8,20.6,15.3,73.7,16,100,33.33,rain,0,0,29.9,24.1,18.9,1014.3,74.9,19.1,229.4,19.8,9,30,2024-10-01T06:25:02,2024-10-01T18:31:53,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-02,30.1,13.2,21.2,30,13.2,21.3,14.9,70.2,0.1,100,4.17,rain,0,0,31.7,32.9,171.9,1013.2,64.9,20.3,200.3,17.2,9,10,2024-10-02T06:24:42,2024-10-02T18:31:35,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-03,31,13.1,21.8,30.3,13.1,21.7,12.8,60,0.1,100,4.17,rain,0,0,26.3,45.9,140.6,1014.8,47.3,20.8,272.8,23.4,10,10,2024-10-03T06:24:22,2024-10-03T18:31:17,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-04,31,9.6,22,30.1,9.6,21.8,12.8,59.6,0,0,0,rain,0,0,23,22.3,166.8,1016.5,47.8,18.8,293.4,25.3,10,10,2024-10-04T06:24:03,2024-10-04T18:30:59,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-05,29,12.7,21.9,29.1,12.7,21.9,15.1,67.2,2,100,29.17,rain,0,0,12.2,27.3,185.8,1016,58.6,18.2,263.3,22.8,10,10,2024-10-05T06:23:44,2024-10-05T18:30:41,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-06,28,12.8,20.6,28.9,12.8,20.6,15.8,75.7,5.3,100,66.67,rain,0,0,24.1,54,73,1016,67.2,18.4,226,19.4,9,10,2024-10-06T06:23:26,2024-10-06T18:30:24,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-07,29,12.3,20.3,29.8,12.3,20.4,15.7,76.7,7,100,37.5,rain,0,0,22.7,23.7,103.1,1016.4,63.6,20.1,246.8,21.4,9,10,2024-10-07T06:23:08,2024-10-07T18:30:08,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
